commodity,week_ending,country,net_sales,weekly_exports,accumulated_exports,outstanding_sales,unit
Corn,2025-10-23,SALVADR,44272.0,5331.0,112135.0,222276.0,Metric Tons
Corn,2025-10-23,SPAIN,65999.0,65999.0,874117.0,261500.0,Metric Tons
Corn,2025-10-23,TAIWAN,23769.0,1248.0,247530.0,524446.0,Metric Tons
Corn,2025-10-23,TRINID,0.0,0.0,0.0,8000.0,Metric Tons
Corn,2025-10-23,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2025-10-23,U KING,22000.0,19.0,59605.0,100649.0,Metric Tons
Corn,2025-10-23,UNKNOWN,351839.0,0.0,0.0,5910483.0,Metric Tons
Corn,2025-10-23,VENEZ,60000.0,0.0,0.0,142400.0,Metric Tons
Corn,2025-10-23,VIETNAM,-467.0,21368.0,32028.0,434040.0,Metric Tons
Corn,2025-10-30,ALGERIA,504.0,35504.0,166934.0,0.0,Metric Tons
Corn,2025-10-30,BANGLADH,0.0,0.0,0.0,1111.0,Metric Tons
Corn,2025-10-30,BARBADO,2215.0,2215.0,5215.0,2000.0,Metric Tons
Corn,2025-10-30,C RICA,-29216.0,0.0,108077.0,433076.0,Metric Tons
Corn,2025-10-30,CANADA,24388.0,38745.0,93570.0,235183.0,Metric Tons
Corn,2025-10-30,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2025-10-30,COLOMB,189955.0,166341.0,1395899.0,1258699.0,Metric Tons
Corn,2025-10-30,DOM REP,-19500.0,0.0,4455.0,19500.0,Metric Tons
Corn,2025-10-30,EGYPT,0.0,0.0,125845.0,7206.0,Metric Tons
Corn,2025-10-30,GUATMAL,0.0,0.0,180105.0,417699.0,Metric Tons
Corn,2025-10-30,GUYANA,6338.0,6338.0,6338.0,0.0,Metric Tons
Corn,2025-10-30,HG KONG,0.0,0.0,1972.0,1383.0,Metric Tons
Corn,2025-10-30,HONDURA,38045.0,37249.0,218024.0,341678.0,Metric Tons
Corn,2025-10-30,INDNSIA,0.0,236.0,1538.0,259.0,Metric Tons
Corn,2025-10-30,IRELAND,21001.0,21001.0,170252.0,39976.0,Metric Tons
Corn,2025-10-30,ISRAEL,1751.0,51751.0,211014.0,0.0,Metric Tons
Corn,2025-10-30,ITALY,0.0,0.0,37626.0,20000.0,Metric Tons
Corn,2025-10-30,JAMAICA,0.0,0.0,48711.0,50900.0,Metric Tons
Corn,2025-10-30,JAPAN,416955.0,208955.0,1988023.0,2564551.0,Metric Tons
Corn,2025-10-30,JORDAN,0.0,0.0,36.0,159.0,Metric Tons
Corn,2025-10-30,KOR REP,346151.0,276470.0,1257603.0,1434937.0,Metric Tons
Corn,2025-10-30,KUWAIT,0.0,0.0,0.0,2.0,Metric Tons
Corn,2025-10-30,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2025-10-30,LW WW I,0.0,0.0,5194.0,1220.0,Metric Tons
Corn,2025-10-30,MALAYSA,0.0,300.0,6604.0,35964.0,Metric Tons
Corn,2025-10-30,MEXICO,522783.0,368877.0,3949176.0,9697149.0,Metric Tons
Corn,2025-10-30,MOROCCO,-1004.0,32996.0,114562.0,36000.0,Metric Tons
Corn,2025-10-30,N ZEAL,0.0,0.0,0.0,33000.0,Metric Tons
Corn,2025-10-30,NICARAG,-79440.0,0.0,66242.0,260242.0,Metric Tons
Corn,2025-10-30,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2025-10-30,PANAMA,22409.0,39808.0,99488.0,200701.0,Metric Tons
Corn,2025-10-30,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2025-10-30,PHIL,0.0,986.0,4062.0,95268.0,Metric Tons
Corn,2025-10-30,PORTUGL,0.0,0.0,258667.0,65000.0,Metric Tons
Corn,2025-10-30,S ARAB,0.0,0.0,51826.0,0.0,Metric Tons
Corn,2025-10-30,S LANKA,0.0,0.0,0.0,50.0,Metric Tons
Corn,2025-10-30,SALVADR,18451.0,7762.0,119897.0,232965.0,Metric Tons
Corn,2025-10-30,SPAIN,71307.0,137307.0,1011424.0,195500.0,Metric Tons
Corn,2025-10-30,TAIWAN,108547.0,3722.0,251252.0,629271.0,Metric Tons
Corn,2025-10-30,TRINID,5640.0,13640.0,13640.0,0.0,Metric Tons
Corn,2025-10-30,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2025-10-30,U KING,788.0,22788.0,82393.0,78649.0,Metric Tons
Corn,2025-10-30,UNKNOWN,191224.0,0.0,0.0,6101707.0,Metric Tons
Corn,2025-10-30,VENEZ,60000.0,0.0,0.0,202400.0,Metric Tons
Corn,2025-10-30,VIETNAM,75676.0,67723.0,99751.0,441993.0,Metric Tons
Corn,2025-11-06,ALGERIA,0.0,0.0,166934.0,0.0,Metric Tons
Corn,2025-11-06,BANGLADH,0.0,0.0,0.0,1111.0,Metric Tons
Corn,2025-11-06,BARBADO,0.0,0.0,5215.0,2000.0,Metric Tons
Corn,2025-11-06,C RICA,5626.0,68999.0,177076.0,369703.0,Metric Tons
Corn,2025-11-06,CANADA,13654.0,12241.0,105811.0,236596.0,Metric Tons
Corn,2025-11-06,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2025-11-06,COLOMB,149289.0,161788.0,1557687.0,1246200.0,Metric Tons
Corn,2025-11-06,DOM REP,0.0,0.0,4455.0,19500.0,Metric Tons
Corn,2025-11-06,EGYPT,0.0,0.0,125845.0,7206.0,Metric Tons
Corn,2025-11-06,GUATMAL,45988.0,116488.0,296593.0,347199.0,Metric Tons
Corn,2025-11-06,GUYANA,0.0,0.0,6338.0,0.0,Metric Tons
Corn,2025-11-06,HG KONG,0.0,0.0,1972.0,1383.0,Metric Tons
Corn,2025-11-06,HONDURA,421.0,0.0,218024.0,342099.0,Metric Tons
Corn,2025-11-06,INDNSIA,0.0,259.0,1797.0,0.0,Metric Tons
Corn,2025-11-06,IRELAND,0.0,0.0,170252.0,39976.0,Metric Tons
Corn,2025-11-06,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2025-11-06,ITALY,0.0,0.0,37626.0,20000.0,Metric Tons
Corn,2025-11-06,JAMAICA,79.0,2879.0,51590.0,48100.0,Metric Tons
Corn,2025-11-06,JAPAN,357647.0,130003.0,2118026.0,2792195.0,Metric Tons
Corn,2025-11-06,JORDAN,0.0,0.0,36.0,159.0,Metric Tons
Corn,2025-11-06,KOR REP,198778.0,214537.0,1472140.0,1419178.0,Metric Tons
Corn,2025-11-06,KUWAIT,0.0,0.0,0.0,2.0,Metric Tons
Corn,2025-11-06,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2025-11-06,LW WW I,0.0,0.0,5194.0,1220.0,Metric Tons
Corn,2025-11-06,MALAYSA,400.0,0.0,6604.0,36364.0,Metric Tons
Corn,2025-11-06,MEXICO,120102.0,473510.0,4422686.0,9343741.0,Metric Tons
Corn,2025-11-06,MOROCCO,0.0,0.0,114562.0,36000.0,Metric Tons
Corn,2025-11-06,N ZEAL,0.0,0.0,0.0,33000.0,Metric Tons
Corn,2025-11-06,NETHLDS,22880.0,22880.0,22880.0,0.0,Metric Tons
Corn,2025-11-06,NICARAG,-1052.0,12848.0,79090.0,246342.0,Metric Tons
Corn,2025-11-06,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2025-11-06,PANAMA,2000.0,0.0,99488.0,202701.0,Metric Tons
Corn,2025-11-06,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2025-11-06,PHIL,0.0,351.0,4413.0,94917.0,Metric Tons
Corn,2025-11-06,PORTUGL,0.0,0.0,258667.0,65000.0,Metric Tons
Corn,2025-11-06,S ARAB,0.0,0.0,51826.0,0.0,Metric Tons
Corn,2025-11-06,S LANKA,0.0,0.0,0.0,50.0,Metric Tons
Corn,2025-11-06,SALVADR,-16489.0,0.0,119897.0,216476.0,Metric Tons
Corn,2025-11-06,SPAIN,6799.0,74799.0,1086223.0,127500.0,Metric Tons
Corn,2025-11-06,TAIWAN,73256.0,147137.0,398389.0,555390.0,Metric Tons
Corn,2025-11-06,TRINID,0.0,0.0,13640.0,0.0,Metric Tons
Corn,2025-11-06,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2025-11-06,U KING,882.0,22880.0,105273.0,56651.0,Metric Tons
Corn,2025-11-06,UNKNOWN,-102757.0,0.0,0.0,5998950.0,Metric Tons
Corn,2025-11-06,VENEZ,100000.0,0.0,0.0,302400.0,Metric Tons
Corn,2025-11-06,VIETNAM,2022.0,67045.0,166796.0,376970.0,Metric Tons
Corn,2025-11-13,ALGERIA,0.0,0.0,166934.0,0.0,Metric Tons
Corn,2025-11-13,BANGLADH,61000.0,0.0,0.0,62111.0,Metric Tons
Corn,2025-11-13,BARBADO,0.0,0.0,5215.0,2000.0,Metric Tons
Corn,2025-11-13,C RICA,0.0,0.0,177076.0,369703.0,Metric Tons
Corn,2025-11-13,CANADA,24747.0,50769.0,156580.0,210574.0,Metric Tons
Corn,2025-11-13,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2025-11-13,COLOMB,115892.0,212342.0,1770029.0,1149750.0,Metric Tons
Corn,2025-11-13,DOM REP,0.0,0.0,4455.0,19500.0,Metric Tons
Corn,2025-11-13,EGYPT,0.0,0.0,125845.0,7206.0,Metric Tons
Corn,2025-11-13,GUATMAL,10564.0,15905.0,312498.0,341858.0,Metric Tons
Corn,2025-11-13,GUYANA,0.0,0.0,6338.0,0.0,Metric Tons
Corn,2025-11-13,HG KONG,0.0,0.0,1972.0,1383.0,Metric Tons
Corn,2025-11-13,HONDURA,10400.0,0.0,218024.0,352499.0,Metric Tons
Corn,2025-11-13,INDNSIA,73032.0,73032.0,74829.0,0.0,Metric Tons
Corn,2025-11-13,IRELAND,-1210.0,18781.0,189033.0,19985.0,Metric Tons
Corn,2025-11-13,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2025-11-13,ITALY,0.0,0.0,37626.0,20000.0,Metric Tons
Corn,2025-11-13,JAMAICA,4300.0,0.0,51590.0,52400.0,Metric Tons
Corn,2025-11-13,JAPAN,314879.0,457759.0,2575785.0,2649315.0,Metric Tons
Corn,2025-11-13,JORDAN,0.0,0.0,36.0,159.0,Metric Tons
Corn,2025-11-13,KOR REP,218134.0,349794.0,1821934.0,1287518.0,Metric Tons
Corn,2025-11-13,KUWAIT,800.0,0.0,0.0,802.0,Metric Tons
Corn,2025-11-13,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2025-11-13,LW WW I,0.0,0.0,5194.0,1220.0,Metric Tons
Corn,2025-11-13,MALAYSA,0.0,0.0,6604.0,36364.0,Metric Tons
Corn,2025-11-13,MEXICO,767111.0,824633.0,5247319.0,9286219.0,Metric Tons
Corn,2025-11-13,MOROCCO,823.0,20823.0,135385.0,16000.0,Metric Tons
Corn,2025-11-13,N ZEAL,0.0,0.0,0.0,33000.0,Metric Tons
Corn,2025-11-13,NETHLDS,0.0,0.0,22880.0,0.0,Metric Tons
Corn,2025-11-13,NICARAG,4383.0,48942.0,128032.0,201783.0,Metric Tons
Corn,2025-11-13,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2025-11-13,PANAMA,92700.0,0.0,99488.0,295401.0,Metric Tons
Corn,2025-11-13,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2025-11-13,PHIL,101.0,139.0,4552.0,94879.0,Metric Tons
Corn,2025-11-13,PORTUGL,36561.0,36561.0,295228.0,65000.0,Metric Tons
Corn,2025-11-13,S ARAB,52257.0,52257.0,104083.0,0.0,Metric Tons
Corn,2025-11-13,S LANKA,0.0,0.0,0.0,50.0,Metric Tons
Corn,2025-11-13,SALVADR,-6983.0,18157.0,138054.0,191336.0,Metric Tons
Corn,2025-11-13,SPAIN,138423.0,138423.0,1224646.0,127500.0,Metric Tons
Corn,2025-11-13,TAIWAN,219721.0,70407.0,468796.0,704704.0,Metric Tons
Corn,2025-11-13,TRINID,0.0,0.0,13640.0,0.0,Metric Tons
Corn,2025-11-13,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2025-11-13,U KING,19079.0,13101.0,118374.0,62629.0,Metric Tons
Corn,2025-11-13,UNKNOWN,193192.0,0.0,0.0,6192142.0,Metric Tons
Corn,2025-11-13,VENEZ,30000.0,0.0,0.0,332400.0,Metric Tons
Corn,2025-11-13,VIETNAM,500.0,74971.0,241767.0,302499.0,Metric Tons
Corn,2025-11-20,ALGERIA,30000.0,0.0,166934.0,30000.0,Metric Tons
Corn,2025-11-20,BANGLADH,0.0,0.0,0.0,62111.0,Metric Tons
Corn,2025-11-20,BARBADO,112.0,2112.0,7327.0,0.0,Metric Tons
Corn,2025-11-20,C RICA,8000.0,4000.0,181076.0,373703.0,Metric Tons
Corn,2025-11-20,CANADA,16852.0,16625.0,173205.0,210801.0,Metric Tons
Corn,2025-11-20,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2025-11-20,COLOMB,132515.0,133215.0,1903244.0,1149050.0,Metric Tons
Corn,2025-11-20,DOM REP,0.0,0.0,4455.0,19500.0,Metric Tons
Corn,2025-11-20,EGYPT,0.0,0.0,125845.0,7206.0,Metric Tons
Corn,2025-11-20,GUATMAL,9819.0,25694.0,338192.0,325983.0,Metric Tons
Corn,2025-11-20,GUYANA,0.0,0.0,6338.0,0.0,Metric Tons
Corn,2025-11-20,HG KONG,0.0,0.0,1972.0,1383.0,Metric Tons
Corn,2025-11-20,HONDURA,3016.0,0.0,218024.0,355515.0,Metric Tons
Corn,2025-11-20,INDNSIA,0.0,0.0,74829.0,0.0,Metric Tons
Corn,2025-11-20,IRELAND,22866.0,22866.0,211899.0,19985.0,Metric Tons
Corn,2025-11-20,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2025-11-20,ITALY,-20000.0,0.0,37626.0,0.0,Metric Tons
Corn,2025-11-20,JAMAICA,17647.0,27647.0,79237.0,42400.0,Metric Tons
Corn,2025-11-20,JAPAN,685989.0,346210.0,2921995.0,2989094.0,Metric Tons
Corn,2025-11-20,JORDAN,0.0,0.0,36.0,159.0,Metric Tons
Corn,2025-11-20,KOR REP,461867.0,136788.0,1958722.0,1612597.0,Metric Tons
Corn,2025-11-20,KUWAIT,0.0,0.0,0.0,802.0,Metric Tons
Corn,2025-11-20,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2025-11-20,LW WW I,-20.0,1200.0,6394.0,0.0,Metric Tons
Corn,2025-11-20,MALAYSA,1500.0,208.0,6812.0,37656.0,Metric Tons
Corn,2025-11-20,MEXICO,271817.0,446590.0,5693909.0,9111446.0,Metric Tons
Corn,2025-11-20,MOROCCO,20000.0,0.0,135385.0,36000.0,Metric Tons
Corn,2025-11-20,N ZEAL,0.0,0.0,0.0,33000.0,Metric Tons
Corn,2025-11-20,NETHLDS,0.0,0.0,22880.0,0.0,Metric Tons
Corn,2025-11-20,NICARAG,1900.0,0.0,128032.0,203683.0,Metric Tons
Corn,2025-11-20,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2025-11-20,PANAMA,1114.0,24614.0,124102.0,271901.0,Metric Tons
Corn,2025-11-20,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2025-11-20,PHIL,0.0,0.0,4552.0,94879.0,Metric Tons
Corn,2025-11-20,PORTUGL,81199.0,116199.0,411427.0,30000.0,Metric Tons
Corn,2025-11-20,S ARAB,0.0,0.0,104083.0,0.0,Metric Tons
Corn,2025-11-20,S LANKA,0.0,0.0,0.0,50.0,Metric Tons
Corn,2025-11-20,SALVADR,-14534.0,0.0,138054.0,176802.0,Metric Tons
Corn,2025-11-20,SPAIN,-968.0,59032.0,1283678.0,67500.0,Metric Tons
Corn,2025-11-20,TAIWAN,55053.0,14696.0,483492.0,745061.0,Metric Tons
Corn,2025-11-20,TRINID,0.0,0.0,13640.0,0.0,Metric Tons
Corn,2025-11-20,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2025-11-20,U KING,20901.0,20901.0,139275.0,62629.0,Metric Tons
Corn,2025-11-20,UNKNOWN,-33108.0,0.0,0.0,6159034.0,Metric Tons
Corn,2025-11-20,VENEZ,0.0,0.0,0.0,332400.0,Metric Tons
Corn,2025-11-20,VIETNAM,69626.0,133039.0,374806.0,239086.0,Metric Tons
Corn,2025-11-27,ALGERIA,0.0,0.0,166934.0,30000.0,Metric Tons
Corn,2025-11-27,BANGLADH,-3145.0,57855.0,57855.0,1111.0,Metric Tons
Corn,2025-11-27,BARBADO,0.0,0.0,7327.0,0.0,Metric Tons
Corn,2025-11-27,C RICA,0.0,0.0,181076.0,373703.0,Metric Tons
Corn,2025-11-27,CANADA,12731.0,11700.0,184905.0,211832.0,Metric Tons
Corn,2025-11-27,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2025-11-27,COLOMB,180354.0,195704.0,2098948.0,1133700.0,Metric Tons
Corn,2025-11-27,DOM REP,0.0,0.0,4455.0,19500.0,Metric Tons
Corn,2025-11-27,EGYPT,0.0,0.0,125845.0,7206.0,Metric Tons
Corn,2025-11-27,GUATMAL,0.0,0.0,338192.0,325983.0,Metric Tons
Corn,2025-11-27,GUYANA,0.0,0.0,6338.0,0.0,Metric Tons
Corn,2025-11-27,HG KONG,0.0,0.0,1972.0,1383.0,Metric Tons
Corn,2025-11-27,HONDURA,24304.0,96019.0,314043.0,283800.0,Metric Tons
Corn,2025-11-27,INDNSIA,0.0,0.0,74829.0,0.0,Metric Tons
Corn,2025-11-27,IRELAND,19990.0,0.0,211899.0,39975.0,Metric Tons
Corn,2025-11-27,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2025-11-27,ITALY,0.0,0.0,37626.0,0.0,Metric Tons
Corn,2025-11-27,JAMAICA,389.0,4689.0,83926.0,38100.0,Metric Tons
Corn,2025-11-27,JAPAN,458270.0,582770.0,3504765.0,2864594.0,Metric Tons
Corn,2025-11-27,JORDAN,0.0,0.0,36.0,159.0,Metric Tons
Corn,2025-11-27,KOR REP,198000.0,0.0,1958722.0,1810597.0,Metric Tons
Corn,2025-11-27,KUWAIT,0.0,0.0,0.0,802.0,Metric Tons
Corn,2025-11-27,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2025-11-27,LW WW I,0.0,0.0,6394.0,0.0,Metric Tons
Corn,2025-11-27,MALAYSA,3600.0,0.0,6812.0,41256.0,Metric Tons
Corn,2025-11-27,MEXICO,447423.0,505422.0,6199331.0,9053447.0,Metric Tons
Corn,2025-11-27,MOROCCO,83000.0,0.0,135385.0,119000.0,Metric Tons
Corn,2025-11-27,N ZEAL,0.0,0.0,0.0,33000.0,Metric Tons
Corn,2025-11-27,NETHLDS,0.0,0.0,22880.0,0.0,Metric Tons
Corn,2025-11-27,NICARAG,16152.0,16001.0,144033.0,203834.0,Metric Tons
Corn,2025-11-27,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2025-11-27,PANAMA,7843.0,42843.0,166945.0,236901.0,Metric Tons
Corn,2025-11-27,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2025-11-27,PHIL,60000.0,815.0,5367.0,154064.0,Metric Tons
Corn,2025-11-27,PORTUGL,77.0,30077.0,441504.0,0.0,Metric Tons
Corn,2025-11-27,S ARAB,0.0,0.0,104083.0,0.0,Metric Tons
Corn,2025-11-27,S LANKA,0.0,0.0,0.0,50.0,Metric Tons
Corn,2025-11-27,SALVADR,-18524.0,37554.0,175608.0,120724.0,Metric Tons
Corn,2025-11-27,SPAIN,87332.0,87332.0,1371010.0,67500.0,Metric Tons
Corn,2025-11-27,TAIWAN,9279.0,133571.0,617063.0,620769.0,Metric Tons
Corn,2025-11-27,TRINID,0.0,0.0,13640.0,0.0,Metric Tons
Corn,2025-11-27,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2025-11-27,U KING,74424.0,54424.0,193699.0,82629.0,Metric Tons
Corn,2025-11-27,UNKNOWN,24936.0,0.0,0.0,6183970.0,Metric Tons
Corn,2025-11-27,VENEZ,0.0,0.0,0.0,332400.0,Metric Tons
Corn,2025-11-27,VIETNAM,105762.0,40809.0,415615.0,304039.0,Metric Tons
Corn,2025-12-04,ALGERIA,37997.0,32997.0,199931.0,35000.0,Metric Tons
Corn,2025-12-04,BANGLADH,0.0,467.0,58322.0,644.0,Metric Tons
Corn,2025-12-04,BARBADO,1485.0,1485.0,8812.0,0.0,Metric Tons
Corn,2025-12-04,C RICA,14800.0,43123.0,224199.0,345380.0,Metric Tons
Corn,2025-12-04,CANADA,7373.0,27600.0,212505.0,191605.0,Metric Tons
Corn,2025-12-04,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2025-12-04,COLOMB,231545.0,87404.0,2186352.0,1277841.0,Metric Tons
Corn,2025-12-04,DOM REP,0.0,0.0,4455.0,19500.0,Metric Tons
Corn,2025-12-04,EGYPT,106000.0,0.0,125845.0,113206.0,Metric Tons
Corn,2025-12-04,GUATMAL,28180.0,67244.0,405436.0,286919.0,Metric Tons
Corn,2025-12-04,GUYANA,3527.0,3527.0,9865.0,0.0,Metric Tons
Corn,2025-12-04,HG KONG,105.0,0.0,1972.0,1488.0,Metric Tons
Corn,2025-12-04,HONDURA,11858.0,30079.0,344122.0,265579.0,Metric Tons
Corn,2025-12-04,INDNSIA,0.0,0.0,74829.0,0.0,Metric Tons
Corn,2025-12-04,IRELAND,-1070.0,18928.0,230827.0,19977.0,Metric Tons
Corn,2025-12-04,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2025-12-04,ITALY,0.0,0.0,37626.0,0.0,Metric Tons
Corn,2025-12-04,JAMAICA,252.0,7152.0,91078.0,31200.0,Metric Tons
Corn,2025-12-04,JAPAN,231420.0,314881.0,3819646.0,2781133.0,Metric Tons
Corn,2025-12-04,JORDAN,0.0,0.0,36.0,159.0,Metric Tons
Corn,2025-12-04,KOR REP,82580.0,212097.0,2170819.0,1681080.0,Metric Tons
Corn,2025-12-04,KUWAIT,0.0,0.0,0.0,802.0,Metric Tons
Corn,2025-12-04,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2025-12-04,LW WW I,0.0,0.0,6394.0,0.0,Metric Tons
Corn,2025-12-04,MALAYSA,9.0,0.0,6812.0,41265.0,Metric Tons
Corn,2025-12-04,MEXICO,665271.0,544784.0,6744115.0,9173934.0,Metric Tons
Corn,2025-12-04,MOROCCO,0.0,0.0,135385.0,119000.0,Metric Tons
Corn,2025-12-04,N ZEAL,0.0,0.0,0.0,33000.0,Metric Tons
Corn,2025-12-04,NETHLDS,0.0,0.0,22880.0,0.0,Metric Tons
Corn,2025-12-04,NICARAG,44375.0,18369.0,162402.0,229840.0,Metric Tons
Corn,2025-12-04,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2025-12-04,PANAMA,50294.0,22694.0,189639.0,264501.0,Metric Tons
Corn,2025-12-04,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2025-12-04,PHIL,0.0,66.0,5433.0,153998.0,Metric Tons
Corn,2025-12-04,PORTUGL,0.0,0.0,441504.0,0.0,Metric Tons
Corn,2025-12-04,S ARAB,0.0,0.0,104083.0,0.0,Metric Tons
Corn,2025-12-04,S LANKA,0.0,0.0,0.0,50.0,Metric Tons
Corn,2025-12-04,SALVADR,0.0,0.0,175608.0,120724.0,Metric Tons
Corn,2025-12-04,SPAIN,75064.0,75064.0,1446074.0,67500.0,Metric Tons
Corn,2025-12-04,SURINAM,1500.0,1500.0,1500.0,0.0,Metric Tons
Corn,2025-12-04,TAIWAN,305459.0,152171.0,769234.0,774057.0,Metric Tons
Corn,2025-12-04,TRINID,4400.0,4400.0,18040.0,0.0,Metric Tons
Corn,2025-12-04,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2025-12-04,U KING,19346.0,19232.0,212931.0,82743.0,Metric Tons
Corn,2025-12-04,UNKNOWN,-499985.0,0.0,0.0,5683985.0,Metric Tons
Corn,2025-12-04,VENEZ,55000.0,0.0,0.0,387400.0,Metric Tons
Corn,2025-12-04,VIETNAM,2068.0,68938.0,484553.0,237169.0,Metric Tons
Corn,2025-12-11,ALGERIA,30000.0,0.0,199931.0,65000.0,Metric Tons
Corn,2025-12-11,BANGLADH,0.0,0.0,58322.0,644.0,Metric Tons
Corn,2025-12-11,BARBADO,3000.0,0.0,8812.0,3000.0,Metric Tons
Corn,2025-12-11,C RICA,-32725.0,37075.0,261274.0,275580.0,Metric Tons
Corn,2025-12-11,CANADA,2589.0,8881.0,221386.0,185313.0,Metric Tons
Corn,2025-12-11,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2025-12-11,COLOMB,148685.0,202744.0,2389096.0,1223782.0,Metric Tons
Corn,2025-12-11,DOM REP,0.0,0.0,4455.0,19500.0,Metric Tons
Corn,2025-12-11,EGYPT,0.0,0.0,125845.0,113206.0,Metric Tons
Corn,2025-12-11,GUATMAL,44840.0,34500.0,439936.0,297259.0,Metric Tons
Corn,2025-12-11,GUYANA,0.0,0.0,9865.0,0.0,Metric Tons
Corn,2025-12-11,HG KONG,0.0,0.0,1972.0,1488.0,Metric Tons
Corn,2025-12-11,HONDURA,0.0,0.0,344122.0,265579.0,Metric Tons
Corn,2025-12-11,INDNSIA,0.0,0.0,74829.0,0.0,Metric Tons
Corn,2025-12-11,IRELAND,22750.0,22750.0,253577.0,19977.0,Metric Tons
Corn,2025-12-11,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2025-12-11,ITALY,0.0,0.0,37626.0,0.0,Metric Tons
Corn,2025-12-11,JAMAICA,21344.0,4644.0,95722.0,47900.0,Metric Tons
Corn,2025-12-11,JAPAN,354170.0,157170.0,3976816.0,2978133.0,Metric Tons
Corn,2025-12-11,JORDAN,0.0,0.0,36.0,159.0,Metric Tons
Corn,2025-12-11,KOR REP,263473.0,67797.0,2238616.0,1876756.0,Metric Tons
Corn,2025-12-11,KUWAIT,0.0,0.0,0.0,802.0,Metric Tons
Corn,2025-12-11,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2025-12-11,LW WW I,1400.0,0.0,6394.0,1400.0,Metric Tons
Corn,2025-12-11,MALAYSA,0.0,413.0,7225.0,40852.0,Metric Tons
Corn,2025-12-11,MEXICO,243795.0,542875.0,7286990.0,8874854.0,Metric Tons
Corn,2025-12-11,MOROCCO,20000.0,0.0,135385.0,139000.0,Metric Tons
Corn,2025-12-11,N ZEAL,0.0,0.0,0.0,33000.0,Metric Tons
Corn,2025-12-11,NETHLDS,0.0,0.0,22880.0,0.0,Metric Tons
Corn,2025-12-11,NICARAG,8000.0,0.0,162402.0,237840.0,Metric Tons
Corn,2025-12-11,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2025-12-11,PANAMA,0.0,0.0,189639.0,264501.0,Metric Tons
Corn,2025-12-11,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2025-12-11,PHIL,0.0,235.0,5668.0,153763.0,Metric Tons
Corn,2025-12-11,PORTUGL,0.0,0.0,441504.0,0.0,Metric Tons
Corn,2025-12-11,S ARAB,0.0,0.0,104083.0,0.0,Metric Tons
Corn,2025-12-11,S LANKA,0.0,0.0,0.0,50.0,Metric Tons
Corn,2025-12-11,SALVADR,44000.0,0.0,175608.0,164724.0,Metric Tons
Corn,2025-12-11,SPAIN,219731.0,219731.0,1665805.0,67500.0,Metric Tons
Corn,2025-12-11,SURINAM,0.0,0.0,1500.0,0.0,Metric Tons
Corn,2025-12-11,TAIWAN,88371.0,80879.0,850113.0,781549.0,Metric Tons
Corn,2025-12-11,TRINID,0.0,0.0,18040.0,0.0,Metric Tons
